product_id,cluster
22694,32472,3
22695,32474,7
22696,32476,9
22697,32477,8
22698,32478,4
22699,32479,5
22700,32482,5
22701,32484,8
22702,32486,9
22703,32488,8
22704,32489,3
22705,32490,8
22706,32492,3
22707,32493,1
22708,32496,7
22709,32498,8
22710,32499,5
22711,32501,4
22712,32502,3
22713,32504,8
22714,32505,8
22715,32506,8
22716,32507,5
22717,32508,4
22718,32509,4
22719,32511,6
22720,32512,3
22721,32513,3
22722,32514,6
22723,32515,8
22724,32516,4
22725,32518,8
22726,32519,11
22727,32520,8
22728,32522,8
22729,32525,4
22730,32526,1
22731,32527,6
22732,32528,7
22733,32529,8
22734,32530,8
22735,32532,8
22736,32534,5
22737,32536,8
22738,32538,5
22739,32539,8
22740,32541,9
22741,32542,10
22742,32543,7
22743,32544,8
22744,32545,7
22745,32547,8
22746,32548,8
22747,32551,4
22748,32552,6
22749,32554,8
22750,32555,8
22751,32557,4
22752,32559,4
22753,32562,6
22754,32565,8
22755,32566,9
22756,32567,8
22757,32571,8
22758,32573,4
22759,32574,4
22760,32575,9
22761,32576,8
22762,32579,8
22763,32580,8
22764,32582,8
22765,32583,8
22766,32584,8
22767,32585,8
22768,32586,4
22769,32587,9
22770,32588,3
22771,32589,8
22772,32590,9
22773,32593,8
22774,32596,6
22775,32597,8
22776,32598,8
22777,32599,8
22778,32600,4
22779,32601,3
22780,32603,3
22781,32605,4
22782,32607,8
22783,32609,3
22784,32610,7
22785,32611,7
22786,32613,9
22787,32614,8
22788,32615,6
22789,32616,5
22790,32617,4
22791,32618,5
22792,32620,8
22793,32621,9
22794,32622,4
22795,32623,8
22796,32625,3
22797,32626,1
22798,32627,3
22799,32629,8
22800,32630,8
22801,32632,8
22802,32634,8
22803,32635,6
22804,32638,4
22805,32640,6
22806,32641,9
22807,32642,3
22808,32643,4
22809,32644,10
22810,32645,4
22811,32647,6
22812,32648,7
22813,32649,8
22814,32650,6
22815,32651,8
22816,32652,8
22817,32654,4
22818,32655,11
22819,32656,8
22820,32658,9
22821,32659,4
22822,32661,4
22823,32662,4
22824,32663,4
22825,32664,8
22826,32666,9
22827,32667,8
22828,32668,3
22829,32669,8
22830,32670,4
22831,32671,8
22832,32672,6
22833,32673,8
22834,32675,8
22835,32676,4
22836,32677,3
22837,32678,6
22838,32679,5
22839,32681,4
22840,32682,8
22841,32683,5
22842,32684,8
22843,32685,1
22844,32686,8
22845,32687,4
22846,32690,4
22847,32691,4
22848,32696,5
22849,32697,9
22850,32698,8
22851,32699,3
22852,32701,6
22853,32702,4
22854,32703,8
22855,32704,8
22856,32705,8
22857,32706,8
22858,32707,8
22859,32708,8
22860,32710,8
22861,32711,8
22862,32713,6
22863,32714,8
22864,32716,8
22865,32719,8
22866,32721,4
22867,32722,8
22868,32723,6
22869,32724,3
22870,32725,8
22871,32726,8
22872,32728,8
22873,32729,7
22874,32730,9
22875,32732,8
22876,32733,5
22877,32734,8
22878,32736,10
22879,32738,5
22880,32739,4
22881,32740,4
22882,32742,9
22883,32743,4
22884,32745,8
22885,32746,8
22886,32747,6
22887,32748,4
22888,32750,6
22889,32751,11
22890,32753,5
22891,32754,7
22892,32755,6
22893,32756,5
22894,32757,7
22895,32759,8
22896,32760,8
22897,32762,8
22898,32763,8
22899,32764,4
22900,32766,1
22901,32767,3
22902,32768,8
22903,32769,3
22904,32770,4
22905,32771,8
22906,32773,8
22907,32774,8
22908,32775,8
22909,32776,8
22910,32777,4
22911,32778,8
22912,32779,8
22913,32780,6
22914,32781,8
22915,32782,8
22916,32783,4
22917,32784,8
22918,32785,6
22919,32786,8
22920,32787,6
22921,32788,8
22922,32790,4
22923,32791,8
22924,32792,8
22925,32794,6
22926,32795,5
22927,32796,8
22928,32798,6
22929,32799,9
22930,32801,8
22931,32802,9
22932,32803,8
22933,32804,7
22934,32806,8
22935,32807,9
22936,32808,8
22937,32809,8
22938,32812,8
22939,32813,10
22940,32815,6
22941,32816,8
22942,32817,8
22943,32818,8
22944,32819,8
22945,32822,8
22946,32825,8
22947,32826,4
22948,32828,5
22949,32829,8
22950,32830,8
22951,32831,8
22952,32832,4
22953,32834,5
22954,32836,8
22955,32838,8
22956,32839,7
22957,32841,3
22958,32844,8
22959,32848,4
22960,32849,8
22961,32850,8
22962,32852,4
22963,32853,3
22964,32854,8
22965,32855,6
22966,32856,8
22967,32857,3
22968,32859,8
22969,32860,8
22970,32862,3
22971,32865,8
22972,32868,4
22973,32870,8
22974,32874,8
22975,32875,6
22976,32876,5
22977,32877,8
22978,32879,8
22979,32880,6
22980,32882,8
22981,32884,5
22982,32885,8
22983,32888,8
22984,32889,8
22985,32890,8
22986,32891,8
22987,32892,3
22988,32894,8
22989,32897,4
22990,32898,10
22991,32899,8
22992,32901,8
22993,32902,8
22994,32903,8
22995,32905,8
22996,32906,4
22997,32907,6
22998,32908,4
22999,32910,8
23000,32912,8
23001,32913,8
23002,32914,5
23003,32915,4
23004,32916,8
23005,32917,8
23006,32918,4
23007,32919,6
23008,32920,4
23009,32921,5
23010,32922,4
23011,32923,5
23012,32924,6
23013,32928,9
23014,32929,3
23015,32930,8
23016,32932,8
23017,32933,8
23018,32934,8
23019,32935,8
23020,32936,8
23021,32937,8
23022,32938,4
23023,32940,3
23024,32941,8
23025,32942,6
23026,32944,8
23027,32946,8
23028,32948,8
23029,32951,1
23030,32952,8
23031,32954,8
23032,32955,6
23033,32956,7
23034,32957,6
23035,32958,4
23036,32959,5
23037,32960,4
23038,32962,8
23039,32963,6
23040,32964,8
23041,32965,8
23042,32966,6
23043,32968,9
23044,32969,3
23045,32970,8
23046,32972,9
23047,32973,8
23048,32974,8
23049,32975,8
23050,32976,6
23051,32977,8
23052,32978,9
23053,32979,4
23054,32980,8
23055,32981,8
23056,32982,8
23057,32985,8
23058,32986,5
23059,32987,8
23060,32990,8
23061,32991,6
23062,32992,8
23063,32993,8
23064,32994,4
23065,32995,4
23066,32996,8
23067,32997,9
23068,32998,8
23069,33000,4
23070,33001,8
23071,33002,8
23072,33003,4
23073,33004,8
23074,33006,8
23075,33007,1
23076,33008,7
23077,33010,4
23078,33011,8
23079,33012,6
23080,33017,3
23081,33018,8
23082,33019,4
23083,33022,4
23084,33023,8
23085,33024,6
23086,33027,9
23087,33028,5
23088,33029,6
23089,33030,8
23090,33031,6
23091,33032,8
23092,33035,5
23093,33036,1
23094,33037,5
23095,33038,3
23096,33039,8
23097,33040,4
23098,33042,8
23099,33043,8
23100,33044,4
23101,33045,11
23102,33048,9
23103,33049,5
23104,33052,4
23105,33054,7
23106,33055,8
23107,33056,8
23108,33057,4
23109,33058,8
23110,33063,8
23111,33065,8
23112,33066,8
23113,33070,3
23114,33071,8
23115,33072,4
23116,33073,7
23117,33074,5
23118,33075,8
23119,33076,8
23120,33077,8
23121,33078,8
23122,33079,8
23123,33081,8
23124,33084,8
23125,33085,8
23126,33086,4
23127,33087,8
23128,33089,4
23129,33090,8
23130,33091,8
23131,33092,4
23132,33093,8
23133,33094,8
23134,33095,8
23135,33096,8
23136,33103,3
23137,33104,8
23138,33106,8
23139,33109,8
23140,33110,8
23141,33112,9
23142,33115,6
23143,33116,8
23144,33118,8
23145,33119,8
23146,33120,9
23147,33122,8
23148,33123,1
23149,33124,8
23150,33125,1
23151,33126,8
23152,33127,8
23153,33128,8
23154,33130,8
23155,33131,6
23156,33132,8
23157,33133,8
23158,33134,6
23159,33135,8
23160,33137,8
23161,33138,8
23162,33139,8
23163,33140,8
23164,33141,1
23165,33145,4
23166,33148,4
23167,33151,8
23168,33152,8
23169,33153,4
23170,33154,8
23171,33155,3
23172,33158,2
23173,33159,3
23174,33161,5
23175,33164,8
23176,33167,8
23177,33170,4
23178,33171,8
23179,33172,9
23180,33173,5
23181,33177,8
23182,33178,8
23183,33180,3
23184,33181,1
23185,33182,6
23186,33183,3
23187,33184,4
23188,33186,8
23189,33188,8
23190,33189,3
23191,33190,9
23192,33192,8
23193,33196,8
23194,33197,8
23195,33198,5
23196,33200,8
23197,33201,8
23198,33202,8
23199,33203,8
23200,33204,8
23201,33205,8
23202,33207,8
23203,33208,8
23204,33209,8
23205,33212,8
23206,33213,8
23207,33214,8
23208,33217,9
23209,33218,8
23210,33219,8
23211,33220,6
23212,33221,8
23213,33222,6
23214,33223,9
23215,33224,8
23216,33226,8
23217,33229,8
23218,33230,4
23219,33233,3
23220,33234,4
23221,33235,7
23222,33236,5
23223,33237,4
23224,33238,8
23225,33239,3
23226,33240,8
23227,33241,8
23228,33242,8
23229,33244,8
23230,33245,8
23231,33246,8
23232,33247,4
23233,33248,3
23234,33249,8
23235,33251,4
23236,33252,8
23237,33254,8
23238,33255,8
23239,33256,8
23240,33257,1
23241,33261,8
23242,33263,8
23243,33264,5
23244,33265,4
23245,33266,8
23246,33267,8
23247,33270,4
23248,33271,9
23249,33273,8
23250,33275,8
23251,33276,4
23252,33277,4
23253,33278,7
23254,33280,8
23255,33282,8
23256,33283,4
23257,33284,1
23258,33285,9
23259,33286,4
23260,33287,4
23261,33288,8
23262,33289,7
23263,33291,5
23264,33292,5
23265,33293,4
23266,33294,3
23267,33295,7
23268,33298,8
23269,33299,5
23270,33300,9
23271,33302,4
23272,33305,8
23273,33307,8
23274,33309,3
23275,33310,8
23276,33311,8
23277,33312,8
23278,33313,8
23279,33314,7
23280,33315,8
23281,33316,8
23282,33319,8
23283,33321,8
23284,33322,8
23285,33324,8
23286,33325,8
23287,33326,1
23288,33327,7
23289,33328,8
23290,33329,6
23291,33330,8
23292,33331,1
23293,33332,8
23294,33333,8
23295,33334,4
23296,33335,8
23297,33336,6
23298,33337,8
23299,33339,6
23300,33340,8
23301,33341,6
23302,33342,8
23303,33343,8
23304,33344,8
23305,33346,8
23306,33348,8
23307,33349,6
23308,33350,5
23309,33351,6
23310,33352,5
23311,33353,4
23312,33355,8
23313,33356,8
23314,33357,5
23315,33359,8
23316,33361,5
23317,33362,8
23318,33365,8
23319,33367,8
23320,33368,8
23321,33369,6
23322,33370,8
23323,33371,5
23324,33372,8
23325,33373,3
23326,33375,5
23327,33377,6
23328,33379,6
23329,33380,8
23330,33382,8
23331,33383,6
23332,33384,4
23333,33385,6
23334,33387,8
23335,33388,7
23336,33389,5
23337,33390,5
23338,33392,8
23339,33394,9
23340,33395,9
23341,33398,3
23342,33399,6
23343,33400,5
23344,33401,4
23345,33403,6
23346,33405,4
23347,33406,5
23348,33407,5
23349,33408,5
23350,33409,8
23351,33411,5
23352,33412,5
23353,33414,5
23354,33415,8
23355,33416,8
23356,33417,9
23357,33418,8
23358,33420,6
23359,33421,8
23360,33422,6
23361,33423,7
23362,33424,6
23363,33425,8
23364,33428,8
23365,33430,8
23366,33431,8
23367,33435,8
23368,33436,4
23369,33437,8
23370,33438,4
23371,33439,7
23372,33440,8
23373,33441,3
23374,33442,6
23375,33443,8
23376,33444,4
23377,33446,4
23378,33447,4
23379,33448,8
23380,33449,8
23381,33450,8
23382,33452,6
23383,33453,8
23384,33454,4
23385,33455,8
23386,33458,8
23387,33459,4
23388,33460,7
23389,33462,4
23390,33463,8
23391,33464,8
23392,33466,3
23393,33467,4
23394,33468,8
23395,33469,7
23396,33470,4
23397,33471,8
23398,33472,8
23399,33473,8
23400,33474,8
23401,33476,8
23402,33477,5
23403,33480,6
23404,33481,4
23405,33482,8
23406,33483,6
23407,33484,7
23408,33485,9
23409,33486,8
23410,33489,8
23411,33490,3
23412,33494,3
23413,33495,6
23414,33496,4
23415,33497,8
23416,33498,4
23417,33499,8
23418,33503,8
23419,33504,4
23420,33505,8
23421,33506,6
23422,33507,8
23423,33508,6
23424,33510,1
23425,33511,4
23426,33512,8
23427,33514,5
23428,33515,5
23429,33516,4
23430,33519,5
23431,33520,8
23432,33521,8
23433,33523,8
23434,33524,9
23435,33525,3
23436,33526,4
23437,33527,11
23438,33528,8
23439,33529,7
23440,33530,3
23441,33532,7
23442,33533,8
23443,33534,8
23444,33535,6
23445,33536,9
23446,33540,4
23447,33541,9
23448,33542,4
23449,33543,4
23450,33544,8
23451,33548,8
23452,33549,4
23453,33551,6
23454,33553,8
23455,33554,8
23456,33556,8
23457,33557,8
23458,33559,8
23459,33561,8
23460,33563,5
23461,33564,6
23462,33567,10
23463,33568,7
23464,33569,8
23465,33571,8
23466,33572,4
23467,33573,9
23468,33574,8
23469,33575,8
23470,33577,9
23471,33578,8
23472,33580,5
23473,33581,3
23474,33582,6
23475,33583,3
23476,33584,4
23477,33586,5
23478,33588,6
23479,33589,8
23480,33590,9
23481,33591,8
23482,33592,8
23483,33595,8
23484,33597,8
23485,33599,8
23486,33601,4
23487,33604,4
23488,33605,8
23489,33606,9
23490,33608,4
23491,33609,8
23492,33610,1
23493,33611,8
23494,33612,8
23495,33613,8
23496,33614,8
23497,33616,4
23498,33618,4
23499,33619,8
23500,33621,3
23501,33622,8
23502,33624,8
23503,33628,8
23504,33629,8
23505,33631,3
23506,33632,6
23507,33633,4
23508,33634,8
23509,33636,4
23510,33637,8
23511,33639,8
23512,33641,4
23513,33642,3
23514,33643,3
23515,33645,8
23516,33646,8
23517,33647,9
23518,33648,8
23519,33650,4
23520,33651,4
23521,33652,8
23522,33653,8
23523,33654,8
23524,33655,8
23525,33656,8
23526,33657,4
23527,33658,4
23528,33659,8
23529,33660,8
23530,33662,8
23531,33663,3
23532,33665,9
23533,33666,8
23534,33668,8
23535,33669,8
23536,33670,4
23537,33671,8
23538,33672,8
23539,33673,8
23540,33674,8
23541,33675,4
23542,33676,8
23543,33677,8
23544,33678,8
23545,33680,3
23546,33681,1
23547,33682,6
23548,33683,8
23549,33684,5
23550,33685,8
23551,33687,8
23552,33688,6
23553,33689,8
23554,33690,8
23555,33691,8
23556,33694,8
23557,33695,8
23558,33696,6
23559,33697,4
23560,33698,8
23561,33700,6
23562,33701,3
23563,33702,8
23564,33703,7
23565,33704,8
23566,33707,6
23567,33708,5
23568,33709,8
23569,33711,8
23570,33712,6
23571,33714,3
23572,33716,8
23573,33719,4
23574,33721,6
23575,33722,6
23576,33724,8
23577,33725,4
23578,33727,8
23579,33728,3
23580,33729,4
23581,33730,6
23582,33731,8
23583,33732,8
23584,33733,8
23585,33734,6
23586,33735,6
23587,33738,8
23588,33740,8
23589,33741,8
23590,33742,8
23591,33743,11
23592,33745,9
23593,33747,7
23594,33748,9
23595,33749,5
23596,33751,8
23597,33752,6
23598,33754,4
23599,33755,11
23600,33756,8
23601,33757,4
23602,33758,8
23603,33759,11
23604,33760,8
23605,33762,8
23606,33763,8
23607,33765,4
23608,33767,4
23609,33768,4
23610,33769,8
23611,33770,8
23612,33773,8
23613,33774,6
23614,33775,4
23615,33776,4
23616,33777,9
23617,33778,8
23618,33779,3
23619,33780,4
23620,33781,8
23621,33782,8
23622,33783,11
23623,33784,8
23624,33785,8
23625,33787,4
23626,33789,8
23627,33790,8
23628,33791,4
23629,33793,4
23630,33794,8
23631,33795,8
23632,33796,9
23633,33797,8
23634,33798,8
23635,33800,4
23636,33801,6
23637,33803,8
23638,33804,8
23639,33806,8
23640,33807,4
23641,33809,9
23642,33811,8
23643,33812,8
23644,33813,8
23645,33814,8
23646,33815,3
23647,33816,8
23648,33817,8
23649,33818,8
23650,33819,8
23651,33822,8
23652,33824,8
23653,33825,8
23654,33826,3
23655,33828,3
23656,33829,8
23657,33830,4
23658,33831,8
23659,33833,8
23660,33835,6
23661,33836,8
23662,33839,4
23663,33840,8
23664,33841,8
23665,33842,6
23666,33843,4
23667,33844,6
23668,33845,8
23669,33846,6
23670,33847,6
23671,33849,8
23672,33850,8
23673,33851,4
23674,33855,8
23675,33856,8
23676,33857,6
23677,33859,8
23678,33860,6
23679,33866,8
23680,33867,4
23681,33868,7
23682,33869,8
23683,33871,3
23684,33872,8
23685,33874,8
23686,33875,8
23687,33877,8
23688,33878,6
23689,33880,4
23690,33882,6
23691,33883,3
23692,33886,8
23693,33887,8
23694,33889,5
23695,33890,8
23696,33891,8
23697,33892,8
23698,33893,8
23699,33894,4
23700,33895,8
23701,33896,8
23702,33897,4
23703,33899,8
23704,33900,5
23705,33901,3
23706,33902,3
23707,33903,4
23708,33906,6
23709,33907,8
23710,33908,4
23711,33909,8
23712,33910,8
23713,33911,8
23714,33913,6
23715,33914,8
23716,33915,8
23717,33916,8
23718,33919,3
23719,33920,8
23720,33921,4
23721,33922,8
23722,33923,9
23723,33925,8
23724,33927,5
23725,33928,8
23726,33930,8
23727,33931,8
23728,33933,8
23729,33935,8
23730,33936,8
23731,33939,8
23732,33940,8
23733,33941,6
23734,33943,6
23735,33946,8
23736,33947,8
23737,33949,8
23738,33951,9
23739,33952,8
23740,33954,8
23741,33955,7
23742,33956,8
23743,33957,8
23744,33958,8
23745,33962,8
23746,33963,8
23747,33966,8
23748,33967,8
23749,33968,8
23750,33970,5
23751,33972,4
23752,33973,8
23753,33974,4
23754,33979,3
23755,33980,4
23756,33981,4
23757,33983,4
23758,33985,4
23759,33986,4
23760,33987,8
23761,33988,8
23762,33990,4
23763,33992,8
23764,33993,8
23765,33994,5
23766,33995,4
23767,33999,8
23768,34000,5
23769,34001,7
23770,34003,8
23771,34004,8
23772,34005,4
23773,34006,8
23774,34007,8
23775,34008,8
23776,34009,7
23777,34010,3
23778,34011,8
23779,34012,8
23780,34013,4
23781,34015,4
23782,34016,4
23783,34017,7
23784,34018,8
23785,34019,4
23786,34020,7
23787,34021,8
23788,34023,6
23789,34024,8
23790,34027,6
23791,34028,6
23792,34029,8
23793,34030,4
23794,34031,4
23795,34032,8
23796,34034,8
23797,34036,8
23798,34038,3
23799,34040,6
23800,34041,6
23801,34042,7
23802,34043,8
23803,34046,4
23804,34048,8
23805,34052,8
23806,34054,4
23807,34055,5
23808,34056,8
23809,34057,3
23810,34058,5
23811,34061,8
23812,34064,10
23813,34065,4
23814,34067,8
23815,34069,4
23816,34070,4
23817,34072,4
23818,34073,8
23819,34074,8
23820,34077,9
23821,34078,8
23822,34079,8
23823,34081,8
23824,34084,5
23825,34085,8
23826,34086,8
23827,34087,8
23828,34088,8
23829,34090,8
23830,34092,4
23831,34093,9
23832,34094,8
23833,34095,4
23834,34097,8
23835,34098,8
23836,34099,8
23837,34101,8
23838,34102,5
23839,34104,8
23840,34105,8
23841,34106,8
23842,34108,8
23843,34109,4
23844,34110,8
23845,34111,8
23846,34112,3
23847,34117,8
23848,34118,8
23849,34121,4
23850,34122,8
23851,34125,8
23852,34126,4
23853,34127,8
23854,34129,5
23855,34130,4
23856,34131,7
23857,34133,8
23858,34135,8
23859,34136,3
23860,34137,9
23861,34138,8
23862,34139,8
23863,34141,6
23864,34145,5
23865,34146,1
23866,34147,6
23867,34148,5
23868,34149,7
23869,34150,8
23870,34153,4
23871,34154,8
23872,34155,8
23873,34160,8
23874,34161,8
23875,34162,8
23876,34164,4
23877,34165,3
23878,34166,8
23879,34168,4
23880,34170,6
23881,34171,8
23882,34172,8
23883,34173,8
23884,34174,8
23885,34175,8
23886,34176,9
23887,34177,5
23888,34178,8
23889,34179,8
23890,34180,4
23891,34181,6
23892,34182,3
23893,34183,5
23894,34184,8
23895,34186,9
23896,34188,8
23897,34189,3
23898,34190,8
23899,34193,8
23900,34194,6
23901,34195,3
23902,34196,6
23903,34197,9
23904,34198,8
23905,34199,6
23906,34205,6
23907,34206,3
23908,34207,8
23909,34209,8
23910,34210,5
23911,34211,3
23912,34212,7
23913,34213,8
23914,34215,8
23915,34216,8
23916,34217,5
23917,34219,3
23918,34223,8
23919,34224,8
23920,34228,6
23921,34231,8
23922,34235,4
23923,34238,9
23924,34239,8
23925,34240,8
23926,34241,9
23927,34243,8
23928,34244,8
23929,34245,3
23930,34247,8
23931,34248,1
23932,34249,7
23933,34250,8
23934,34252,8
23935,34253,8
23936,34255,1
23937,34256,6
23938,34259,5
23939,34260,8
23940,34261,1
23941,34262,8
23942,34265,8
23943,34266,8
23944,34268,6
23945,34271,4
23946,34272,4
23947,34273,8
23948,34274,7
23949,34275,6
23950,34277,8
23951,34279,4
23952,34280,5
23953,34281,6
23954,34282,4
23955,34283,8
23956,34285,4
23957,34286,9
23958,34287,4
23959,34288,8
23960,34289,8
23961,34290,8
23962,34291,9
23963,34292,8
23964,34293,4
23965,34298,7
23966,34302,8
23967,34303,8
23968,34304,8
23969,34305,4
23970,34306,6
23971,34307,8
23972,34308,8
23973,34310,8
23974,34312,8
23975,34313,8
23976,34314,8
23977,34315,3
23978,34316,8
23979,34317,9
23980,34319,8
23981,34320,8
23982,34322,8
23983,34323,8
23984,34324,8
23985,34325,8
23986,34326,6
23987,34328,8
23988,34329,9
23989,34330,4
23990,34331,4
23991,34332,4
23992,34333,5
23993,34334,6
23994,34335,7
23995,34336,11
23996,34337,8
23997,34338,8
23998,34339,8
23999,34340,8
24000,34342,8
24001,34344,8
24002,34345,1
24003,34346,6
24004,34347,4
24005,34348,4
24006,34350,6
24007,34353,7
24008,34354,4
24009,34355,5
24010,34356,8
24011,34359,1
24012,34360,8
24013,34361,8
24014,34362,8
24015,34363,4
24016,34364,6
24017,34366,8
24018,34367,8
24019,34368,8
24020,34371,8
24021,34374,4
24022,34375,3
24023,34376,3
24024,34378,8
24025,34379,8
24026,34380,9
24027,34381,8
24028,34382,8
24029,34384,5
24030,34385,6
24031,34386,8
24032,34387,8
24033,34389,8
24034,34390,8
24035,34391,8
24036,34392,6
24037,34393,4
24038,34395,9
24039,34397,6
24040,34400,5
24041,34401,8
24042,34402,8
24043,34403,8
24044,34404,8
24045,34407,8
24046,34409,8
24047,34411,8
24048,34412,8
24049,34413,9
24050,34414,8
24051,34417,5
24052,34419,8
24053,34420,7
24054,34421,8
24055,34424,5
24056,34425,8
24057,34426,6
24058,34427,8
24059,34428,8
24060,34429,7
24061,34431,8
24062,34432,5
24063,34433,6
24064,34437,9
24065,34439,8
24066,34440,4
24067,34441,8
24068,34442,8
24069,34444,8
24070,34447,8
24071,34448,8
24072,34449,5
24073,34450,4
24074,34451,8
24075,34452,8
24076,34453,5
24077,34454,3
24078,34455,8
24079,34457,8
24080,34459,6
24081,34461,8
24082,34462,6
24083,34464,4
24084,34465,8
24085,34466,8
24086,34468,8
24087,34470,6
24088,34471,8
24089,34472,6
24090,34473,8
24091,34475,4
24092,34478,8
24093,34479,8
24094,34480,8
24095,34481,9
24096,34482,4
24097,34483,7
24098,34485,8
24099,34486,4
24100,34487,4
24101,34488,9
24102,34489,8
24103,34492,4
24104,34493,8
24105,34496,1
24106,34497,8
24107,34498,8
24108,34499,8
24109,34500,8
24110,34501,8
24111,34502,9
24112,34503,3
24113,34504,8
24114,34506,8
24115,34508,4
24116,34509,8
24117,34511,8
24118,34512,5
24119,34514,3
24120,34515,6
24121,34516,8
24122,34517,8
24123,34519,4
24124,34521,8
24125,34522,8
24126,34523,8
24127,34524,8
24128,34526,1
24129,34528,8
24130,34529,8
24131,34530,6
24132,34531,8
24133,34532,8
24134,34533,3
24135,34536,6
24136,34537,4
24137,34538,8
24138,34539,8
24139,34541,8
24140,34542,8
24141,34543,6
24142,34544,8
24143,34545,8
24144,34546,5
24145,34548,9
24146,34549,3
24147,34550,4
24148,34551,4
24149,34553,8
24150,34556,7
24151,34557,1
24152,34559,8
24153,34562,8
24154,34564,6
24155,34565,7
24156,34567,8
24157,34570,4
24158,34571,4
24159,34572,8
24160,34573,5
24161,34574,3
24162,34575,8
24163,34577,8
24164,34578,4
24165,34579,8
24166,34580,6
24167,34581,5
24168,34582,8
24169,34583,8
24170,34585,8
24171,34586,6
24172,34587,1
24173,34588,8
24174,34591,8
24175,34592,8
24176,34594,8
24177,34595,6
24178,34597,8
24179,34598,8
24180,34601,9
24181,34605,8
24182,34607,8
24183,34608,4
24184,34609,6
24185,34610,8
24186,34612,8
24187,34613,7
24188,34614,7
24189,34616,4
24190,34618,8
24191,34619,8
24192,34620,6
24193,34622,3
24194,34623,8
24195,34624,8
24196,34626,4
24197,34627,9
24198,34629,4
24199,34630,3
24200,34631,8
24201,34632,9
24202,34635,8
24203,34637,5
24204,34638,5
24205,34639,8
24206,34640,8
24207,34643,8
24208,34644,8
24209,34646,8
24210,34647,4
24211,34649,8
24212,34650,8
24213,34652,5
24214,34655,8
24215,34656,5
24216,34657,7
24217,34659,8
24218,34660,8
24219,34661,4
24220,34664,3
24221,34665,8
24222,34670,4
24223,34671,8
24224,34672,8
24225,34673,1
24226,34674,3
24227,34675,4
24228,34676,1
24229,34678,8
24230,34679,5
24231,34680,4
24232,34681,8
24233,34684,4
24234,34685,8
24235,34686,8
24236,34687,8
24237,34689,4
24238,34690,8
24239,34692,8
24240,34693,9
24241,34694,8
24242,34695,8
24243,34696,4
24244,34699,8
24245,34700,5
24246,34701,8
24247,34702,8
24248,34703,8
24249,34704,3
24250,34705,4
24251,34706,4
24252,34707,3
24253,34708,6
24254,34709,4
24255,34710,8
24256,34711,3
24257,34712,4
24258,34713,1
24259,34714,4
24260,34715,6
24261,34717,4
24262,34718,9
24263,34719,8
24264,34721,6
24265,34722,9
24266,34723,5
24267,34724,4
24268,34725,9
24269,34726,4
24270,34727,5
24271,34729,3
24272,34730,8
24273,34731,8
24274,34732,8
24275,34733,8
24276,34734,8
24277,34736,4
24278,34737,8
24279,34738,8
24280,34740,8
24281,34743,8
24282,34744,6
24283,34745,8
24284,34747,7
24285,34748,2
24286,34749,8
24287,34751,8
24288,34752,8
24289,34753,5
24290,34754,3
24291,34759,8
24292,34761,5
24293,34762,11
24294,34763,8
24295,34764,8
24296,34766,8
24297,34767,8
24298,34771,8
24299,34772,8
24300,34773,4
24301,34774,6
24302,34775,8
24303,34777,5
24304,34778,5
24305,34779,8
24306,34780,8
24307,34781,3
24308,34782,6
24309,34783,8
24310,34784,8
24311,34785,4
24312,34786,8
24313,34787,6
24314,34788,6
24315,34790,4
24316,34792,8
24317,34793,8
24318,34794,4
24319,34795,6
24320,34797,8
24321,34798,8
24322,34799,4
24323,34800,4
24324,34801,8
24325,34802,3
24326,34803,8
24327,34804,8
24328,34806,7
24329,34808,8
24330,34811,1
24331,34812,8
24332,34813,8
24333,34814,8
24334,34816,8
24335,34817,8
24336,34819,8
24337,34821,6
24338,34822,8
24339,34825,5
24340,34826,9
24341,34827,4
24342,34829,4
24343,34831,9
24344,34832,9
24345,34833,5
24346,34835,8
24347,34837,8
24348,34838,3
24349,34839,5
24350,34840,8
24351,34842,7
24352,34843,4
24353,34844,5
24354,34845,8
24355,34846,5
24356,34847,7
24357,34848,6
24358,34849,8
24359,34850,6
24360,34851,3
24361,34852,8
24362,34853,3
24363,34855,7
24364,34858,8
24365,34859,6
24366,34860,5
24367,34861,8
24368,34862,8
24369,34865,8
24370,34866,5
24371,34867,3
24372,34868,4
24373,34869,7
24374,34870,8
24375,34872,8
24376,34873,8
24377,34874,8
24378,34876,7
24379,34877,4
24380,34879,8
24381,34880,6
24382,34881,8
24383,34882,9
24384,34883,7
24385,34884,5
24386,34885,6
24387,34886,5
24388,34888,8
24389,34891,8
24390,34892,3
24391,34894,8
24392,34895,8
24393,34897,4
24394,34899,8
24395,34900,4
24396,34902,9
24397,34903,8
24398,34904,4
24399,34905,8
24400,34906,8
24401,34909,8
24402,34910,8
24403,34911,9
24404,34912,6
24405,34913,8
24406,34914,2
24407,34915,8
24408,34916,8
24409,34917,4
24410,34921,7
24411,34922,8
24412,34923,6
24413,34925,8
24414,34926,4
24415,34927,8
24416,34929,7
24417,34930,4
24418,34931,5
24419,34933,6
24420,34934,3
24421,34935,4
24422,34936,7
24423,34937,8
24424,34938,8
24425,34939,8
24426,34940,5
24427,34942,8
24428,34944,3
24429,34946,8
24430,34947,8
24431,34948,6
24432,34949,8
24433,34950,8
24434,34951,8
24435,34952,6
24436,34953,8
24437,34955,4
24438,34957,4
24439,34958,6
24440,34961,4
24441,34962,6
24442,34964,3
